SNO,Timestamp,Phase,Heater_Profile,Heater_Temparature,MQ136,MQ138_A,MQ138_B,BME688_D,BME688_C,TGS2602,SPEC,Alpha_PID,Temp,Hum,ActiveSensorsArray,VOC_Activated,Concentration,Distance
18,7/17/25 11:43,Pre-Puff,HP503,90,57,71,12,1021,1172,0.6749,589,832,26.78,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
19,7/17/25 11:43,Pre-Puff,HP501,100,44,53,28,1015,1158,0.7342,606,880,23.55,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
20,7/17/25 11:43,Pre-Puff,HP501,100,65,51,26,1044,1192,0.7062,611,867,28.65,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
21,7/17/25 11:43,Pre-Puff,HP501,100,52,45,20,1067,1130,0.6345,611,871,29.51,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
22,7/17/25 11:43,Pre-Puff,HP503,110,46,60,25,1016,1051,0.6655,574,928,23.96,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
23,7/17/25 11:43,Pre-Puff,HP503,110,50,59,12,1066,1032,0.673,682,879,26.19,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
24,7/17/25 11:43,Pre-Puff,HP503,110,68,68,14,1069,1178,0.7741,659,895,25.83,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
25,7/17/25 11:43,Pre-Puff,HP501,120,57,56,33,1029,1121,0.8368,588,898,20.08,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
26,7/17/25 11:43,Pre-Puff,HP501,120,60,62,27,1087,1083,0.7036,568,915,25.1,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
27,7/17/25 11:43,Pre-Puff,HP501,120,59,73,10,1014,1030,0.7471,662,840,28.13,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
28,7/17/25 11:43,Pre-Puff,HP503,130,40,72,31,1084,1191,0.8305,667,907,24.63,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
29,7/17/25 11:43,Pre-Puff,HP503,130,68,58,21,1013,1052,0.6911,684,814,27.9,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
30,7/17/25 11:43,Pre-Puff,HP503,130,68,59,27,1070,1089,0.8184,575,812,21.79,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
31,7/17/25 11:43,Pre-Puff,HP501,140,58,58,18,1044,1163,0.7841,570,917,25.26,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
32,7/17/25 11:43,Pre-Puff,HP501,140,56,70,32,1013,1046,0.7415,618,909,27.97,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
33,7/17/25 11:43,Pre-Puff,HP501,140,64,51,32,1038,1053,0.8102,587,826,24.24,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
34,7/17/25 11:43,Pre-Puff,HP503,150,54,63,15,1038,1155,0.7029,673,903,27.62,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
35,7/17/25 11:43,Pre-Puff,HP503,150,48,61,27,1036,1176,0.6442,587,895,26.84,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
36,7/17/25 11:43,Pre-Puff,HP503,150,67,45,31,1037,1192,0.6096,583,892,26.87,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
37,7/17/25 11:43,Pre-Puff,HP501,160,47,73,23,1041,1074,0.8112,567,834,21.3,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
38,7/17/25 11:43,Pre-Puff,HP501,160,67,65,10,1046,1157,0.7652,574,923,21.36,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
39,7/17/25 11:43,Pre-Puff,HP501,160,48,54,20,1064,1042,0.8031,670,816,21.39,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
40,7/17/25 11:43,Pre-Puff,HP503,170,64,60,18,1055,1108,0.7222,631,869,21.22,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
41,7/17/25 11:43,Pre-Puff,HP503,170,56,61,25,1076,1121,0.7324,640,835,28.18,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
42,7/17/25 11:43,Pre-Puff,HP503,170,45,72,13,1080,1138,0.6828,591,922,21.71,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
43,7/17/25 11:43,Pre-Puff,HP501,180,41,58,27,1056,1097,0.6223,613,879,20.81,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
44,7/17/25 11:43,Pre-Puff,HP501,180,67,71,21,1017,1048,0.679,659,848,23.69,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
45,7/17/25 11:43,Pre-Puff,HP501,180,46,55,32,1030,1104,0.6176,564,845,20.09,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
46,7/17/25 11:43,Pre-Puff,HP503,190,40,71,28,1085,1151,0.7914,684,870,28.49,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
47,7/17/25 11:43,Pre-Puff,HP503,190,57,74,17,1070,1183,0.8342,603,830,20.74,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
48,7/17/25 11:43,Pre-Puff,HP503,190,43,66,16,1084,1184,0.7487,681,925,29.14,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
49,7/17/25 11:43,Pre-Puff,HP501,200,44,63,30,1085,1179,0.7083,584,886,23.67,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
50,7/17/25 11:43,Pre-Puff,HP501,200,46,73,20,1080,1107,0.7173,681,878,27.15,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
51,7/17/25 11:43,Pre-Puff,HP501,200,42,56,34,1041,1094,0.8279,576,842,21.03,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
52,7/17/25 11:43,Pre-Puff,HP503,210,53,60,24,1032,1135,0.7878,686,902,29.74,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
53,7/17/25 11:43,Pre-Puff,HP503,210,54,47,30,1017,1077,0.7313,642,849,29.94,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
54,7/17/25 11:43,Pre-Puff,HP503,210,58,49,33,1046,1136,0.7179,589,809,21.56,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
55,7/17/25 11:43,Pre-Puff,HP501,220,47,52,20,1045,1162,0.6308,651,879,22.22,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
56,7/17/25 11:43,Pre-Puff,HP501,220,54,49,18,1051,1174,0.8018,662,803,20.29,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
57,7/17/25 11:43,Pre-Puff,HP501,220,69,59,16,1016,1083,0.6724,660,897,22.77,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
58,7/17/25 11:43,Pre-Puff,HP503,230,68,63,34,1064,1049,0.7391,599,829,25.2,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
59,7/17/25 11:43,Pre-Puff,HP503,230,65,49,30,1087,1092,0.7511,659,844,21.16,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
60,7/17/25 11:43,Pre-Puff,HP503,230,56,68,11,1044,1155,0.7623,593,865,29.44,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
61,7/17/25 11:43,Pre-Puff,HP501,240,65,50,30,1039,1078,0.6307,689,866,25.95,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
62,7/17/25 11:43,Pre-Puff,HP501,240,58,71,17,1080,1126,0.7571,617,831,26.01,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
63,7/17/25 11:43,Pre-Puff,HP501,240,68,71,21,1050,1150,0.7497,646,880,25.05,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
64,7/17/25 11:43,Pre-Puff,HP503,250,56,53,14,1018,1095,0.7734,649,816,27.99,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
65,7/17/25 11:43,Pre-Puff,HP503,250,57,61,14,1032,1109,0.6608,682,827,25.99,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
66,7/17/25 11:43,Pre-Puff,HP503,250,67,54,29,1032,1102,0.707,630,907,23.79,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
67,7/17/25 11:43,Pre-Puff,HP501,260,53,60,20,1034,1043,0.8135,666,816,22.67,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
68,7/17/25 11:43,Pre-Puff,HP501,260,66,73,19,1039,1057,0.6707,579,872,25.92,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
69,7/17/25 11:43,Pre-Puff,HP501,260,43,74,21,1051,1109,0.7031,576,902,26.02,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,0,0
70,7/17/25 11:44,Puff,HP501,40,60,73,10,1154,1163,0.8274,637,928,21.49,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
71,7/17/25 11:44,Puff,HP501,40,53,56,21,1097,1173,0.818,595,800,23.21,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
72,7/17/25 11:44,Puff,HP501,40,44,56,13,1196,1027,0.7699,578,918,24.91,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
73,7/17/25 11:44,Puff,HP503,50,46,69,16,1607,1146,0.8091,678,807,24.46,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
74,7/17/25 11:44,Puff,HP503,50,67,48,30,1614,1070,0.6553,674,853,20.08,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
75,7/17/25 11:44,Puff,HP503,50,59,45,30,1602,1042,0.8052,579,800,22.77,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
76,7/17/25 11:44,Puff,HP501,60,60,65,25,1177,1109,0.6311,609,887,25.44,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
77,7/17/25 11:44,Puff,HP501,60,65,51,10,1063,1160,0.7201,561,890,24.98,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
78,7/17/25 11:44,Puff,HP501,60,49,60,28,1090,1087,0.6868,686,891,20.32,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
79,7/17/25 11:44,Puff,HP503,70,55,52,24,1614,1128,0.7283,632,833,26.09,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
80,7/17/25 11:44,Puff,HP503,70,55,74,28,1618,1167,0.6453,623,848,22.52,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
81,7/17/25 11:44,Puff,HP503,70,56,53,28,1598,1137,0.6237,560,804,25.56,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
82,7/17/25 11:44,Puff,HP501,80,51,62,20,1076,1127,0.7099,566,864,23.38,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
83,7/17/25 11:44,Puff,HP501,80,47,53,26,1048,1166,0.7265,570,831,23.11,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
84,7/17/25 11:44,Puff,HP501,80,60,59,26,1150,1144,0.7829,577,862,29.37,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
85,7/17/25 11:44,Puff,HP503,90,66,62,24,1619,1176,0.6169,680,816,27.12,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
86,7/17/25 11:44,Puff,HP503,90,47,57,19,1618,1127,0.6867,609,825,25.41,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
87,7/17/25 11:44,Puff,HP503,90,57,71,12,1581,1172,0.6749,589,832,26.78,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
88,7/17/25 11:44,Puff,HP501,100,44,53,28,1075,1158,0.7342,606,880,23.55,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
89,7/17/25 11:44,Puff,HP501,100,65,51,26,1049,1192,0.7062,611,867,28.65,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
90,7/17/25 11:44,Puff,HP501,100,52,45,20,1089,1130,0.6345,611,871,29.51,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
91,7/17/25 11:44,Puff,HP503,110,46,60,25,1600,1051,0.6655,574,928,23.96,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
92,7/17/25 11:44,Puff,HP503,110,50,59,12,1582,1032,0.673,682,879,26.19,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
93,7/17/25 11:44,Puff,HP503,110,68,68,14,1615,1178,0.7741,659,895,25.83,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
94,7/17/25 11:44,Puff,HP501,120,57,56,33,1111,1121,0.8368,588,898,20.08,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
95,7/17/25 11:44,Puff,HP501,120,60,62,27,1070,1083,0.7036,568,915,25.1,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
96,7/17/25 11:44,Puff,HP501,120,59,73,10,1106,1030,0.7471,662,840,28.13,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
97,7/17/25 11:44,Puff,HP503,130,40,72,31,1594,1191,0.8305,667,907,24.63,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
98,7/17/25 11:44,Puff,HP503,130,68,58,21,1584,1052,0.6911,684,814,27.9,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
99,7/17/25 11:44,Puff,HP503,130,68,59,27,1590,1089,0.8184,575,812,21.79,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
100,7/17/25 11:44,Puff,HP501,140,58,58,18,1134,1163,0.7841,570,917,25.26,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
101,7/17/25 11:44,Puff,HP501,140,56,70,32,1153,1046,0.7415,618,909,27.97,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
102,7/17/25 11:44,Puff,HP501,140,64,51,32,1091,1053,0.8102,587,826,24.24,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
103,7/17/25 11:44,Puff,HP503,150,54,63,15,1580,1155,0.7029,673,903,27.62,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
104,7/17/25 11:44,Puff,HP503,150,48,61,27,1582,1176,0.6442,587,895,26.84,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
105,7/17/25 11:44,Puff,HP503,150,67,45,31,1595,1192,0.6096,583,892,26.87,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
106,7/17/25 11:44,Puff,HP501,160,47,73,23,1021,1074,0.8112,567,834,21.3,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
107,7/17/25 11:44,Puff,HP501,160,67,65,10,1083,1157,0.7652,574,923,21.36,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
108,7/17/25 11:44,Puff,HP501,160,48,54,20,1194,1042,0.8031,670,816,21.39,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
109,7/17/25 11:44,Puff,HP503,170,64,60,18,1612,1108,0.7222,631,869,21.22,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
110,7/17/25 11:44,Puff,HP503,170,56,61,25,1589,1121,0.7324,640,835,28.18,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
111,7/17/25 11:44,Puff,HP503,170,45,72,13,1587,1138,0.6828,591,922,21.71,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
112,7/17/25 11:44,Puff,HP501,180,41,58,27,1042,1097,0.6223,613,879,20.81,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
113,7/17/25 11:44,Puff,HP501,180,67,71,21,1046,1048,0.679,659,848,23.69,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
114,7/17/25 11:44,Puff,HP501,180,46,55,32,1175,1104,0.6176,564,845,20.09,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
115,7/17/25 11:44,Puff,HP503,190,40,71,28,1609,1151,0.7914,684,870,28.49,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
116,7/17/25 11:44,Puff,HP503,190,57,74,17,1582,1183,0.8342,603,830,20.74,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
117,7/17/25 11:44,Puff,HP503,190,43,66,16,1587,1184,0.7487,681,925,29.14,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
118,7/17/25 11:44,Puff,HP501,200,44,63,30,1094,1179,0.7083,584,886,23.67,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
119,7/17/25 11:44,Puff,HP501,200,46,73,20,1176,1107,0.7173,681,878,27.15,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
120,7/17/25 11:44,Puff,HP501,200,42,56,34,1055,1094,0.8279,576,842,21.03,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
121,7/17/25 11:44,Puff,HP503,210,53,60,24,1586,1135,0.7878,686,902,29.74,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
122,7/17/25 11:44,Puff,HP503,210,54,47,30,1588,1077,0.7313,642,849,29.94,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
123,7/17/25 11:44,Puff,HP503,210,58,49,33,1615,1136,0.7179,589,809,21.56,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
124,7/17/25 11:44,Puff,HP501,220,47,52,20,1149,1162,0.6308,651,879,22.22,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
125,7/17/25 11:44,Puff,HP501,220,54,49,18,1132,1174,0.8018,662,803,20.29,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
126,7/17/25 11:44,Puff,HP501,220,69,59,16,1095,1083,0.6724,660,897,22.77,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
127,7/17/25 11:44,Puff,HP503,230,68,63,34,1611,1049,0.7391,599,829,25.2,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
128,7/17/25 11:44,Puff,HP503,230,65,49,30,1611,1092,0.7511,659,844,21.16,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
129,7/17/25 11:44,Puff,HP503,230,56,68,11,1608,1155,0.7623,593,865,29.44,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
130,7/17/25 11:44,Puff,HP501,240,65,50,30,1052,1078,0.6307,689,866,25.95,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
131,7/17/25 11:44,Puff,HP501,240,58,71,17,1055,1126,0.7571,617,831,26.01,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
132,7/17/25 11:44,Puff,HP501,240,68,71,21,1179,1150,0.7497,646,880,25.05,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
133,7/17/25 11:44,Puff,HP503,250,56,53,14,1594,1095,0.7734,649,816,27.99,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
134,7/17/25 11:44,Puff,HP503,250,57,61,14,1601,1109,0.6608,682,827,25.99,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
135,7/17/25 11:44,Puff,HP503,250,67,54,29,1587,1102,0.707,630,907,23.79,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
136,7/17/25 11:44,Puff,HP501,260,53,60,20,1107,1043,0.8135,666,816,22.67,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
137,7/17/25 11:44,Puff,HP501,260,66,73,19,1076,1057,0.6707,579,872,25.92,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
138,7/17/25 11:44,Puff,HP501,260,43,74,21,1101,1109,0.7031,576,902,26.02,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
139,7/17/25 11:45,Puff,HP503,270,42,66,17,1592,1101,0.7762,657,813,27.72,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
140,7/17/25 11:45,Puff,HP503,270,65,54,34,1587,1100,0.6094,684,911,21.89,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
141,7/17/25 11:45,Puff,HP503,270,50,55,19,1613,1139,0.8242,688,801,20.95,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
142,7/17/25 11:45,Puff,HP501,280,63,67,33,1169,1112,0.7644,647,862,26.85,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
143,7/17/25 11:45,Puff,HP501,280,63,59,31,1178,1185,0.6276,633,908,24.04,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
144,7/17/25 11:45,Puff,HP501,280,42,65,23,1188,1194,0.6787,617,880,23.33,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
145,7/17/25 11:45,Puff,HP503,290,56,46,18,1600,1167,0.8326,648,920,27.32,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
146,7/17/25 11:45,Puff,HP503,290,53,61,18,1586,1131,0.6873,645,928,24.15,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
147,7/17/25 11:45,Puff,HP503,290,65,70,28,1596,1068,0.8278,668,872,27.44,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
148,7/17/25 11:45,Puff,HP501,300,68,60,34,1023,1049,0.732,615,899,29.93,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
149,7/17/25 11:45,Puff,HP501,300,44,51,25,1090,1125,0.6382,661,919,25.54,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
150,7/17/25 11:45,Puff,HP501,300,57,72,25,1026,1184,0.6143,571,804,27.78,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
151,7/17/25 11:45,Puff,HP503,310,60,46,21,1614,1025,0.7761,610,910,26.17,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
152,7/17/25 11:45,Puff,HP503,310,47,55,16,1616,1070,0.7091,620,838,21.84,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
153,7/17/25 11:45,Puff,HP503,310,68,48,11,1602,1055,0.6771,658,924,26.5,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
154,7/17/25 11:45,Puff,HP501,320,69,69,29,1157,1181,0.6037,567,865,20.13,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
155,7/17/25 11:45,Puff,HP501,320,55,45,13,1167,1137,0.6033,566,804,29.44,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
156,7/17/25 11:45,Puff,HP501,320,63,69,15,1043,1158,0.7328,636,858,25.05,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
157,7/17/25 11:45,Puff,HP503,330,67,70,15,1591,1118,0.7262,585,826,24.71,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
158,7/17/25 11:45,Puff,HP503,330,59,52,30,1615,1100,0.7554,657,877,27.41,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
159,7/17/25 11:45,Puff,HP503,330,69,56,31,1605,1038,0.6123,566,915,22.45,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
160,7/17/25 11:45,Puff,HP501,340,60,73,16,1153,1195,0.6082,563,910,21.42,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
161,7/17/25 11:45,Puff,HP501,340,40,74,33,1129,1055,0.6034,652,829,27.17,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
162,7/17/25 11:45,Puff,HP501,340,45,54,17,1136,1043,0.6523,684,844,22.95,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
163,7/17/25 11:45,Puff,HP503,350,43,70,14,1606,1138,0.744,622,881,28.07,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
164,7/17/25 11:45,Puff,HP503,350,62,71,27,1592,1165,0.643,588,865,28.2,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
165,7/17/25 11:45,Puff,HP503,350,56,57,13,1612,1173,0.665,587,905,27.14,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
166,7/17/25 11:45,Puff,HP501,360,49,48,21,1074,1047,0.6247,572,837,27.27,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
